               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 162,            0.015471,           0.0076718,                   0,              0.9574,              0.9296,             0.96968,             0.92851,           0.0089046,           0.0035237,                   0,           0.0068122,           0.0068122,           0.0068122
                 163,            0.016263,           0.0080584,                   0,             0.96626,              0.9183,             0.96948,             0.92931,           0.0087915,           0.0035147,                   0,           0.0067924,           0.0067924,           0.0067924
                 164,            0.015453,           0.0073707,                   0,             0.97206,             0.91727,              0.9697,             0.92811,           0.0087939,            0.003491,                   0,           0.0067726,           0.0067726,           0.0067726
                 165,            0.015097,           0.0075852,                   0,             0.97482,             0.92099,             0.96979,             0.93008,           0.0088659,           0.0034742,                   0,           0.0067528,           0.0067528,           0.0067528
                 166,            0.015285,           0.0075246,                   0,             0.97112,             0.92658,             0.96974,             0.92861,            0.008851,           0.0034634,                   0,            0.006733,            0.006733,            0.006733
                 167,            0.015694,           0.0073834,                   0,             0.96982,             0.92244,             0.97028,             0.92788,            0.008849,           0.0034885,                   0,           0.0067132,           0.0067132,           0.0067132
                 168,            0.015753,           0.0077989,                   0,             0.97232,             0.92554,             0.97086,              0.9301,           0.0088429,           0.0034743,                   0,           0.0066934,           0.0066934,           0.0066934
                 169,            0.015669,           0.0072026,                   0,             0.96577,             0.93355,             0.96961,             0.92963,           0.0087826,           0.0034346,                   0,           0.0066736,           0.0066736,           0.0066736
                 170,            0.015235,           0.0071814,                   0,              0.9597,             0.93577,             0.97083,              0.9296,           0.0087714,           0.0034291,                   0,           0.0066538,           0.0066538,           0.0066538
                 171,            0.015698,           0.0075608,                   0,             0.95678,             0.93866,             0.97053,             0.93081,           0.0087897,           0.0034261,                   0,            0.006634,            0.006634,            0.006634
                 172,            0.015363,           0.0078559,                   0,             0.95209,             0.94312,             0.97069,             0.92997,           0.0087753,            0.003424,                   0,           0.0066142,           0.0066142,           0.0066142
                 173,            0.015548,             0.00721,                   0,             0.96299,             0.93485,             0.97081,             0.93058,           0.0087596,           0.0034279,                   0,           0.0065944,           0.0065944,           0.0065944
                 174,            0.015026,           0.0074626,                   0,              0.9646,             0.93485,             0.97133,             0.93113,            0.008743,           0.0034016,                   0,           0.0065746,           0.0065746,           0.0065746
                 175,            0.016075,           0.0076432,                   0,             0.95548,             0.93692,               0.971,             0.93058,           0.0087286,           0.0033905,                   0,           0.0065548,           0.0065548,           0.0065548
                 176,            0.015928,           0.0077287,                   0,             0.94906,             0.94404,             0.97144,             0.93116,           0.0087144,           0.0033705,                   0,            0.006535,            0.006535,            0.006535
                 177,            0.015838,            0.007727,                   0,             0.97066,             0.92377,             0.97148,             0.93171,           0.0087096,            0.003345,                   0,           0.0065152,           0.0065152,           0.0065152
                 178,            0.015512,             0.00768,                   0,             0.96672,             0.92451,             0.97114,             0.93152,           0.0087322,            0.003377,                   0,           0.0064954,           0.0064954,           0.0064954
                 179,            0.014899,           0.0072225,                   0,             0.96863,             0.92761,             0.97121,             0.93119,           0.0087403,           0.0033687,                   0,           0.0064756,           0.0064756,           0.0064756
                 180,            0.015841,           0.0079725,                   0,             0.96673,             0.92554,             0.97129,             0.93098,           0.0087306,           0.0033419,                   0,           0.0064558,           0.0064558,           0.0064558
                 181,            0.015817,           0.0074599,                   0,             0.97005,             0.92141,             0.97099,              0.9302,           0.0087449,           0.0033389,                   0,            0.006436,            0.006436,            0.006436
                 182,             0.01543,           0.0076642,                   0,             0.96646,             0.92376,             0.97067,             0.92918,           0.0087777,           0.0033252,                   0,           0.0064162,           0.0064162,           0.0064162
                 183,            0.014726,           0.0075176,                   0,             0.97064,             0.92297,             0.97163,             0.93054,           0.0087935,           0.0033219,                   0,           0.0063964,           0.0063964,           0.0063964
                 184,             0.01602,           0.0076382,                   0,             0.96879,             0.92451,             0.97212,             0.93044,           0.0088065,           0.0033339,                   0,           0.0063766,           0.0063766,           0.0063766
                 185,            0.015861,           0.0077228,                   0,             0.96852,             0.92261,             0.97224,             0.93151,           0.0088133,           0.0033328,                   0,           0.0063568,           0.0063568,           0.0063568
                 186,            0.014891,           0.0075105,                   0,             0.97249,             0.92141,             0.97197,             0.93135,           0.0088289,           0.0033293,                   0,            0.006337,            0.006337,            0.006337
                 187,            0.015005,           0.0074545,                   0,             0.97376,             0.92088,             0.97229,             0.93237,           0.0088457,           0.0033233,                   0,           0.0063172,           0.0063172,           0.0063172
                 188,            0.014938,           0.0074828,                   0,             0.97188,             0.92037,             0.97259,             0.93232,           0.0088138,           0.0033262,                   0,           0.0062974,           0.0062974,           0.0062974
                 189,            0.014817,           0.0070851,                   0,             0.97262,             0.92244,             0.97268,             0.93197,            0.008823,           0.0033127,                   0,           0.0062776,           0.0062776,           0.0062776
                 190,            0.014571,           0.0073398,                   0,             0.97336,             0.92141,             0.97298,             0.93097,            0.008825,           0.0033124,                   0,           0.0062578,           0.0062578,           0.0062578
                 191,            0.014875,           0.0074823,                   0,             0.97465,             0.92141,             0.97255,             0.93065,           0.0088497,           0.0033312,                   0,            0.006238,            0.006238,            0.006238
                 192,             0.01574,           0.0076867,                   0,             0.97479,             0.91984,             0.97193,             0.93113,           0.0088678,           0.0033589,                   0,           0.0062182,           0.0062182,           0.0062182
                 193,            0.014821,           0.0073542,                   0,             0.95268,             0.93688,             0.97183,             0.93058,           0.0088545,            0.003375,                   0,           0.0061984,           0.0061984,           0.0061984
                 194,            0.014718,           0.0076104,                   0,             0.95881,             0.93175,             0.97112,             0.92907,           0.0088592,           0.0033865,                   0,           0.0061786,           0.0061786,           0.0061786
                 195,            0.014511,           0.0071572,                   0,             0.96851,             0.92233,             0.97079,             0.92933,           0.0088619,           0.0033926,                   0,           0.0061588,           0.0061588,           0.0061588
                 196,            0.015796,           0.0078336,                   0,             0.96752,             0.92421,             0.97127,             0.92945,           0.0088657,           0.0033979,                   0,            0.006139,            0.006139,            0.006139
                 197,            0.015317,           0.0076714,                   0,             0.96654,              0.9261,             0.97078,             0.92974,           0.0088597,           0.0033953,                   0,           0.0061192,           0.0061192,           0.0061192
                 198,            0.015762,           0.0075062,                   0,             0.96596,             0.92658,             0.96873,             0.92865,           0.0088705,           0.0034054,                   0,           0.0060994,           0.0060994,           0.0060994
                 199,            0.014725,            0.007467,                   0,             0.96349,             0.92777,             0.96895,             0.92874,           0.0089011,           0.0034014,                   0,           0.0060796,           0.0060796,           0.0060796
                 200,            0.014726,           0.0074807,                   0,               0.959,             0.93071,             0.96769,             0.92708,           0.0088955,           0.0034045,                   0,           0.0060598,           0.0060598,           0.0060598
                 201,            0.014759,           0.0072903,                   0,             0.96344,             0.92647,             0.96797,             0.92781,           0.0088986,           0.0034079,                   0,             0.00604,             0.00604,             0.00604
                 202,            0.014844,           0.0071417,                   0,             0.95682,             0.93278,             0.96793,             0.92803,            0.008891,           0.0034187,                   0,           0.0060202,           0.0060202,           0.0060202
                 203,            0.015083,           0.0072862,                   0,             0.96561,             0.92347,              0.9674,             0.92791,           0.0088901,           0.0034274,                   0,           0.0060004,           0.0060004,           0.0060004
                 204,            0.014915,           0.0071873,                   0,             0.96447,             0.92633,             0.96779,             0.92834,            0.008887,           0.0034296,                   0,           0.0059806,           0.0059806,           0.0059806
                 205,            0.015398,           0.0075319,                   0,             0.95846,             0.93064,             0.96768,             0.92805,            0.008885,           0.0034286,                   0,           0.0059608,           0.0059608,           0.0059608
                 206,            0.014819,           0.0076922,                   0,             0.95776,             0.93382,              0.9676,             0.92829,           0.0088738,           0.0034198,                   0,            0.005941,            0.005941,            0.005941
                 207,            0.014274,           0.0071221,                   0,             0.95765,             0.93795,             0.96797,             0.92859,           0.0088689,           0.0034174,                   0,           0.0059212,           0.0059212,           0.0059212
                 208,            0.014713,           0.0070863,                   0,             0.96353,             0.93175,             0.96794,             0.92835,           0.0088706,           0.0034193,                   0,           0.0059014,           0.0059014,           0.0059014
                 209,            0.014314,           0.0072473,                   0,             0.96368,             0.93281,             0.96785,             0.92747,           0.0088612,           0.0034094,                   0,           0.0058816,           0.0058816,           0.0058816
                 210,            0.014968,           0.0073395,                   0,             0.96541,             0.93175,             0.96781,             0.92739,           0.0088549,           0.0034006,                   0,           0.0058618,           0.0058618,           0.0058618
                 211,            0.014622,             0.00699,                   0,             0.96833,             0.92968,             0.96667,             0.92826,           0.0088488,           0.0033942,                   0,            0.005842,            0.005842,            0.005842
                 212,            0.015082,           0.0072084,                   0,             0.96258,             0.93485,             0.96697,             0.92861,           0.0088352,           0.0033935,                   0,           0.0058222,           0.0058222,           0.0058222
                 213,            0.014636,            0.007203,                   0,             0.96274,             0.93382,              0.9671,             0.92872,           0.0088406,           0.0033957,                   0,           0.0058024,           0.0058024,           0.0058024
                 214,            0.014599,            0.006943,                   0,             0.96334,             0.93485,             0.96743,             0.92968,           0.0088451,           0.0033947,                   0,           0.0057826,           0.0057826,           0.0057826
                 215,            0.015077,           0.0074168,                   0,             0.96204,             0.93485,             0.96747,             0.92948,           0.0088527,           0.0033969,                   0,           0.0057628,           0.0057628,           0.0057628
                 216,            0.014606,           0.0072976,                   0,             0.96162,             0.93281,             0.96753,             0.92915,           0.0088397,           0.0033907,                   0,            0.005743,            0.005743,            0.005743
                 217,            0.014629,           0.0071426,                   0,             0.96867,             0.92554,             0.96823,             0.92965,           0.0088231,           0.0033899,                   0,           0.0057232,           0.0057232,           0.0057232
                 218,            0.014328,           0.0070231,                   0,             0.96165,             0.93343,             0.96833,             0.92992,            0.008822,            0.003396,                   0,           0.0057034,           0.0057034,           0.0057034
                 219,            0.014441,           0.0072023,                   0,             0.95869,              0.9359,              0.9686,             0.93019,           0.0088126,             0.00339,                   0,           0.0056836,           0.0056836,           0.0056836
                 220,            0.014788,           0.0075182,                   0,             0.95954,             0.93795,             0.96872,             0.93008,           0.0088062,           0.0033942,                   0,           0.0056638,           0.0056638,           0.0056638
                 221,            0.015679,           0.0074067,                   0,              0.9627,             0.92968,             0.96892,              0.9288,           0.0088086,           0.0033983,                   0,            0.005644,            0.005644,            0.005644
                 222,            0.014363,            0.007247,                   0,             0.96264,              0.9327,             0.96935,             0.92895,           0.0088092,           0.0033983,                   0,           0.0056242,           0.0056242,           0.0056242
                 223,             0.01491,           0.0072372,                   0,              0.9577,             0.93664,             0.96945,             0.92928,           0.0088146,           0.0033981,                   0,           0.0056044,           0.0056044,           0.0056044
                 224,            0.014787,           0.0070787,                   0,             0.96968,             0.92595,             0.96975,             0.92941,           0.0088165,           0.0033976,                   0,           0.0055846,           0.0055846,           0.0055846
                 225,            0.014123,           0.0069537,                   0,             0.97071,             0.92451,             0.97008,             0.92954,           0.0088078,           0.0033965,                   0,           0.0055648,           0.0055648,           0.0055648
                 226,            0.013685,           0.0068275,                   0,              0.9656,             0.92893,             0.96976,             0.92954,           0.0088127,           0.0033943,                   0,            0.005545,            0.005545,            0.005545
                 227,            0.014533,           0.0070241,                   0,             0.97069,             0.92455,             0.96952,             0.92952,           0.0088098,           0.0033933,                   0,           0.0055252,           0.0055252,           0.0055252
                 228,            0.014646,           0.0073624,                   0,             0.95874,             0.93706,             0.96951,             0.92938,           0.0088066,           0.0033905,                   0,           0.0055054,           0.0055054,           0.0055054
                 229,            0.014781,           0.0069296,                   0,              0.9707,             0.92554,             0.96971,             0.93003,           0.0087992,            0.003389,                   0,           0.0054856,           0.0054856,           0.0054856
                 230,            0.014596,           0.0071808,                   0,             0.97122,             0.92451,             0.96971,              0.9299,              0.0088,           0.0033888,                   0,           0.0054658,           0.0054658,           0.0054658
                 231,            0.014196,           0.0069774,                   0,             0.96071,             0.93558,             0.96962,             0.93046,           0.0087982,           0.0033862,                   0,            0.005446,            0.005446,            0.005446
                 232,            0.014843,           0.0073969,                   0,             0.96071,             0.93567,              0.9697,             0.93015,           0.0088003,           0.0033837,                   0,           0.0054262,           0.0054262,           0.0054262
                 233,              0.0136,           0.0066256,                   0,             0.96068,             0.93496,             0.96956,             0.93055,           0.0088049,           0.0033807,                   0,           0.0054064,           0.0054064,           0.0054064
                 234,            0.015504,           0.0074413,                   0,              0.9607,             0.93538,             0.96944,             0.92997,            0.008805,           0.0033783,                   0,           0.0053866,           0.0053866,           0.0053866
                 235,            0.014326,           0.0069474,                   0,             0.97118,             0.92554,             0.96945,             0.93064,           0.0088006,           0.0033761,                   0,           0.0053668,           0.0053668,           0.0053668
                 236,            0.014235,           0.0071789,                   0,             0.97178,              0.9259,              0.9697,             0.93074,           0.0087979,           0.0033728,                   0,            0.005347,            0.005347,            0.005347
                 237,            0.014877,           0.0073219,                   0,             0.97178,             0.92581,             0.96993,             0.93122,           0.0087973,           0.0033737,                   0,           0.0053272,           0.0053272,           0.0053272
                 238,            0.013738,           0.0071096,                   0,             0.96177,             0.93657,             0.97001,             0.93108,           0.0087945,            0.003373,                   0,           0.0053074,           0.0053074,           0.0053074
                 239,            0.013992,           0.0068346,                   0,              0.9628,             0.93671,             0.96997,             0.93102,           0.0087966,           0.0033722,                   0,           0.0052876,           0.0052876,           0.0052876
                 240,            0.013757,           0.0065078,                   0,             0.96183,             0.93818,             0.97007,              0.9312,           0.0088028,           0.0033725,                   0,           0.0052678,           0.0052678,           0.0052678
                 241,            0.014524,           0.0071676,                   0,             0.96185,              0.9385,              0.9702,             0.93138,           0.0087975,           0.0033705,                   0,            0.005248,            0.005248,            0.005248
                 242,            0.014062,           0.0071946,                   0,             0.96081,             0.93814,             0.97018,             0.93144,           0.0087955,           0.0033703,                   0,           0.0052282,           0.0052282,           0.0052282
                 243,            0.014683,            0.007027,                   0,             0.96083,             0.93846,             0.97032,             0.93094,           0.0087893,           0.0033713,                   0,           0.0052084,           0.0052084,           0.0052084
                 244,            0.014755,           0.0069753,                   0,             0.95933,             0.93795,             0.97009,             0.93096,           0.0087832,           0.0033714,                   0,           0.0051886,           0.0051886,           0.0051886
                 245,            0.013495,            0.006761,                   0,             0.95892,             0.93795,             0.97018,             0.93089,           0.0087795,           0.0033711,                   0,           0.0051688,           0.0051688,           0.0051688
                 246,            0.013797,            0.006827,                   0,             0.95878,             0.93812,             0.97042,             0.93105,           0.0087801,           0.0033711,                   0,            0.005149,            0.005149,            0.005149
                 247,            0.013751,           0.0063976,                   0,             0.95878,             0.93806,             0.97043,             0.93074,           0.0087777,           0.0033709,                   0,           0.0051292,           0.0051292,           0.0051292
                 248,            0.014262,           0.0072295,                   0,             0.95878,             0.93803,             0.97072,             0.93116,           0.0087749,           0.0033707,                   0,           0.0051094,           0.0051094,           0.0051094
                 249,            0.014595,           0.0070715,                   0,             0.95872,             0.93899,             0.97072,             0.93112,           0.0087748,           0.0033702,                   0,           0.0050896,           0.0050896,           0.0050896
                 250,            0.014363,           0.0072628,                   0,             0.95878,             0.93806,             0.97064,             0.93112,           0.0087735,           0.0033723,                   0,           0.0050698,           0.0050698,           0.0050698
                 251,            0.013659,           0.0068946,                   0,             0.95846,             0.93899,             0.97062,             0.93141,           0.0087746,           0.0033734,                   0,             0.00505,             0.00505,             0.00505
                 252,            0.013258,           0.0065394,                   0,             0.95879,             0.93839,             0.97047,             0.93125,            0.008774,           0.0033777,                   0,           0.0050302,           0.0050302,           0.0050302
                 253,             0.01373,           0.0067143,                   0,             0.95878,             0.93811,             0.97043,             0.93078,           0.0087735,           0.0033793,                   0,           0.0050104,           0.0050104,           0.0050104
                 254,            0.013233,           0.0067148,                   0,             0.95972,             0.93619,             0.97048,             0.93103,           0.0087785,           0.0033806,                   0,           0.0049906,           0.0049906,           0.0049906
                 255,            0.013857,           0.0069216,                   0,             0.95979,             0.93795,             0.97041,              0.9311,           0.0087796,           0.0033812,                   0,           0.0049708,           0.0049708,           0.0049708
                 256,            0.014091,           0.0070791,                   0,             0.95963,             0.93795,             0.97039,             0.93094,           0.0087777,           0.0033823,                   0,            0.004951,            0.004951,            0.004951
                 257,             0.01418,           0.0068631,                   0,             0.95965,             0.93795,             0.97029,             0.93079,           0.0087804,           0.0033823,                   0,           0.0049312,           0.0049312,           0.0049312
                 258,            0.013808,            0.007079,                   0,              0.9608,              0.9379,              0.9703,              0.9307,           0.0087839,           0.0033799,                   0,           0.0049114,           0.0049114,           0.0049114
                 259,            0.014079,           0.0071337,                   0,             0.96079,             0.93762,             0.97029,             0.93091,           0.0087875,           0.0033789,                   0,           0.0048916,           0.0048916,           0.0048916
                 260,            0.013571,           0.0069649,                   0,             0.96033,             0.93795,             0.97026,             0.93094,           0.0087843,           0.0033759,                   0,           0.0048718,           0.0048718,           0.0048718
                 261,            0.013339,           0.0069358,                   0,             0.96025,             0.93795,             0.97023,             0.93067,           0.0087802,           0.0033755,                   0,            0.004852,            0.004852,            0.004852
                 262,            0.013673,           0.0068918,                   0,              0.9608,             0.93787,             0.97028,             0.93034,           0.0087793,           0.0033745,                   0,           0.0048322,           0.0048322,           0.0048322
                 263,            0.014178,           0.0072617,                   0,             0.96079,             0.93768,             0.97037,             0.93075,           0.0087784,            0.003374,                   0,           0.0048124,           0.0048124,           0.0048124
                 264,            0.013736,           0.0070078,                   0,             0.96252,             0.93692,             0.97022,             0.93058,           0.0087792,           0.0033764,                   0,           0.0047926,           0.0047926,           0.0047926
                 265,            0.014153,           0.0074037,                   0,             0.96372,             0.93407,              0.9702,             0.93045,           0.0087788,           0.0033767,                   0,           0.0047728,           0.0047728,           0.0047728
                 266,            0.013433,             0.00681,                   0,             0.96485,             0.93382,              0.9702,             0.93123,           0.0087798,           0.0033775,                   0,            0.004753,            0.004753,            0.004753
                 267,            0.014132,           0.0071805,                   0,             0.96579,             0.93418,              0.9702,             0.93139,           0.0087807,           0.0033769,                   0,           0.0047332,           0.0047332,           0.0047332
                 268,            0.013769,            0.006903,                   0,             0.96678,             0.93306,             0.97048,             0.93082,           0.0087807,           0.0033767,                   0,           0.0047134,           0.0047134,           0.0047134
                 269,            0.013099,           0.0067006,                   0,             0.96779,             0.93204,             0.97052,             0.93085,           0.0087828,           0.0033759,                   0,           0.0046936,           0.0046936,           0.0046936
                 270,            0.014332,           0.0070002,                   0,             0.96785,             0.93396,             0.97053,             0.93155,           0.0087845,           0.0033776,                   0,           0.0046738,           0.0046738,           0.0046738
                 271,            0.013014,           0.0066531,                   0,              0.9676,             0.93382,              0.9706,              0.9311,           0.0087837,           0.0033774,                   0,            0.004654,            0.004654,            0.004654
                 272,            0.013545,           0.0067325,                   0,             0.96787,             0.93451,             0.97063,             0.93117,           0.0087839,           0.0033775,                   0,           0.0046342,           0.0046342,           0.0046342
                 273,            0.013362,           0.0064933,                   0,             0.96682,             0.93413,             0.97067,             0.93105,           0.0087821,           0.0033777,                   0,           0.0046144,           0.0046144,           0.0046144
                 274,            0.013712,            0.006974,                   0,             0.96688,             0.93575,             0.97069,             0.93111,           0.0087819,           0.0033786,                   0,           0.0045946,           0.0045946,           0.0045946
                 275,            0.013447,           0.0068131,                   0,             0.96688,             0.93573,             0.97058,             0.93097,            0.008785,           0.0033781,                   0,           0.0045748,           0.0045748,           0.0045748
                 276,            0.013101,           0.0065657,                   0,             0.96587,             0.93646,             0.97082,             0.93084,            0.008786,           0.0033772,                   0,            0.004555,            0.004555,            0.004555
                 277,            0.013317,           0.0065153,                   0,             0.96578,             0.93692,             0.97079,             0.93082,             0.00879,           0.0033777,                   0,           0.0045352,           0.0045352,           0.0045352
                 278,            0.013553,           0.0068616,                   0,             0.96586,             0.93611,             0.97073,             0.93128,           0.0087909,           0.0033779,                   0,           0.0045154,           0.0045154,           0.0045154
                 279,            0.013698,           0.0067143,                   0,             0.96587,             0.93646,             0.97087,             0.93103,           0.0087919,           0.0033786,                   0,           0.0044956,           0.0044956,           0.0044956
                 280,            0.012552,           0.0063607,                   0,             0.96584,             0.93558,             0.97081,             0.93104,           0.0087956,           0.0033789,                   0,           0.0044758,           0.0044758,           0.0044758
                 281,            0.013981,           0.0068049,                   0,             0.96688,             0.93575,             0.97089,              0.9312,           0.0087971,           0.0033789,                   0,            0.004456,            0.004456,            0.004456
                 282,              0.0135,           0.0069622,                   0,             0.96689,             0.93624,             0.97086,             0.93098,           0.0087996,           0.0033794,                   0,           0.0044362,           0.0044362,           0.0044362
                 283,            0.013918,           0.0069047,                   0,             0.96793,             0.93649,             0.97089,             0.93094,           0.0088021,           0.0033785,                   0,           0.0044164,           0.0044164,           0.0044164
                 284,            0.013308,           0.0066293,                   0,              0.9669,             0.93692,             0.97085,             0.93113,           0.0088069,           0.0033789,                   0,           0.0043966,           0.0043966,           0.0043966
                 285,            0.013597,           0.0068546,                   0,             0.96704,             0.93692,             0.97084,             0.93117,           0.0088094,           0.0033778,                   0,           0.0043768,           0.0043768,           0.0043768
                 286,            0.014116,           0.0068753,                   0,             0.96797,             0.93762,             0.97081,             0.93125,           0.0088121,           0.0033782,                   0,            0.004357,            0.004357,            0.004357
                 287,            0.013535,           0.0068962,                   0,             0.96877,             0.93692,             0.97085,             0.93121,           0.0088127,           0.0033787,                   0,           0.0043372,           0.0043372,           0.0043372
